ltable_item_name,rtable_item_name,label,TS code similarity,Python code Similarity
ARCOXIA TAB 120MG 30'S,PMC Mat Na Collagen Peptide 23g,0,0.0952380952380952,0.0
ZINNAT TAB 500MG 10'S,PMC Bao Cao Su Easy Fit (H/3cai),0,0.0,0.0
BVS Diana HN Cool Fresh 20 - 2304,PMC Bao Cao Su Easy Fit (H/3cai),0,0.0,0.0
Bao cao su Pharmacity Easy Fit hộp 3 cái (PO000306174),PMC Bao Cao Su Easy Fit (H/3cai),1,0.53125,0.5384615384615384
TPBS Anlene Gold 5X Hương Vani 800G,PMC Bao Cao Su Easy Fit (H/3cai),0,0.0,0.0
PO000275375,PMC Bao Cao Su Easy Fit (H/3cai),0,0.0,0.0
(PO000309280),PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),0,0.0,0.0
KU Fressi care For All 20-1809,PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),0,0.1311475409836065,0.027777777777777776
TTX03 - Thông xoang tán Nam Dược - hàng khuyến mại không thu tiền,PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),0,0.0459770114942528,0.021052631578947368
Bao cao su Pharmacity Ultra Invisible Strawberry hộp 3 cái (PO000306174),PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),1,0.6804123711340206,0.6486486486486487
ARCOXIA TAB 90MG 30'S,PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),0,0.0,0.0
Kẹo HONG Gừng 87.5G (7Y22),PMC Bao Cao Su Ultra Invisible Strawbery (H/3cai),0,0.0,0.0
Opecipro 500 (B/2bls x 7s),PMC Bao Cao Su Easy Fit (H/10cai),0,0.0,0.0
Bao cao su Pharmacity Easy Fit hộp 10 cái (PO000306174),PMC Bao Cao Su Easy Fit (H/10cai),1,0.5454545454545454,0.55
Bao cao su Pharmacity Easy Fit hộp 10 cái (PO000306174),PMC Bao Cao Su Easy Fit (H/10cai),1,0.5454545454545454,0.55
Bao cao su Pharmacity Easy Fit hộp 10 cái (PO000306174),PMC Bao Cao Su Easy Fit (H/10cai),1,0.5454545454545454,0.55
SMECTA (ORANGE-VANILLA) 3GR B/10 SACH.,PMC Bao Cao Su Easy Fit (H/10cai),0,0.0784313725490196,0.0625
CEELIN SYRUP BT/120ML,PMC Bao Cao Su Easy Fit (H/10cai),0,0.05,0.0
Bao cao su Pharmacity Ultra Invisible Peppermint hộp 3 cái (PO000306174),PMC Bao Cao Su Ultra Invisible Peppermint (H/3cai),1,0.6938775510204082,0.6842105263157895
JORDAN BC DANH RANG CLICK GUM PROTECTOR,PMC Bao Cao Su Ultra Invisible Peppermint (H/3cai),0,0.028169014084507,0.0
TELFAST BD 60MG TABCO BL30 VN,PMC Bao Cao Su Ultra Invisible Peppermint (H/3cai),0,0.032258064516129,0.0
CIPROBAY TAB 500MG 10'S,PMC Bao Cao Su Ultra Invisible Peppermint (H/3cai),0,0.0350877192982456,0.0
BVS Diana HN Compact 40 - 2304,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0454545454545454,0.037037037037037035
LADO ACTISO CAO ONG ACTISO (HOP 10 ONG X 10ML) TH/40 71.ZZZ.0.00.PT,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.1428571428571428,0.09876543209876543
POVIDONE,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0689655172413793,0.0
"AGIMYCOB (METRONIDAZOL 500MG, NEOMYCINE 65.000IU, NYSTATIN 100.000IU) - HỘP 10 VIÊN - AGIMEXPHARM",PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0408163265306122,0.018691588785046728
Tâm Liên Thiên Minh Phúc,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0,0.0
Bao cao su Pharmacity Dot and Cool hộp 3 cái (PO000306174),PMC Bao Cao Su Dot Cool (H/3 cai),1,0.4776119402985074,0.4878048780487805
TTX03 - Thông xoang tán Nam Dược - hàng khuyến mại không thu tiền,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.056338028169014,0.02531645569620253
Dung dịch tạo bọt ngăn ngừa mụn (Acnes Foaming Wash) 150 ml - 8935006530751 (BARCODE),PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0919540229885057,0.057692307692307696
Túi zipper người lớn 200 que nhựa AZ3,PMC Bao Cao Su Dot Cool (H/3 cai),0,0.0,0.0
"Thực phẩm bảo vệ sức khỏe viên nang Fucoidan JP, hộp 60 viên ",PMC Bao Cao Su Dot Cool (H/3 cai),0,0.1176470588235294,0.09876543209876543
PMC Khau Trang Soft-fit (Tui 5 cai)- White,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.2295081967213114,0.18421052631578946
VITAMIN C 500mg,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.0930232558139534,0.038461538461538464
Bao cao su Pharmacity Performing hộp 3 cái (PO000306174),PMC Bao Cao Su Ultra Performing N (H/3cai),1,0.5,0.4888888888888889
PO000305717,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.0,0.0
Trà gừng Thái Dương (Hộp 10 gói x 3g),PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.1403508771929824,0.1388888888888889
An trĩ vương,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.1,0.0
SPASMOMEN TAB 40MG 3x10'S,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.0,0.03125
"BEATIL 4MG/5MG (XUẤT XƯỞNG: GEDEON RICHTER PLC.; Đ/C: GYOMROI ÚT 19-21, BUDAPEST, 1103, HUNGARY), T/112H/3VỈ X10V",PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.0884955752212389,0.05673758865248227
PO000281724,PMC Bao Cao Su Ultra Performing N (H/3cai),0,0.0,0.0
BVS MOLPED TN S.BAOVE SMCANH 8X8X6 VN,PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),0,0.1538461538461538,0.05
KT Unicharm 3D Mask Super Fit M100 -2205,PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),0,0.0597014925373134,0.04819277108433735
Bao cao su Pharmacity Ultra thin Long lasting hộp 3 cái (PO000306174),PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),1,0.6373626373626373,0.6296296296296297
Dung Dịch Xịt Họng Nhất Nhất - Hộp x 1 chai x 20 ml,PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),0,0.2222222222222222,0.0963855421686747
DERMATIX WOUND CARE TUB 20G,PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),0,0.1034482758620689,0.02857142857142857
3MXA004499837 - 362555 - MIẾNG DÁN MỤN 30 MIẾNG / HỘP,PMC Bao Cao Su Ultra thin Long Lasting N (H/3cai),0,0.0533333333333333,0.023255813953488372
Bao cao su Pharmacity Ultra thin Long lasting hộp 10 cái (PO000306174),PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),1,0.6451612903225806,0.6363636363636364
Bao cao su Pharmacity Ultra thin Long lasting hộp 10 cái (PO000306174),PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),1,0.6451612903225806,0.6363636363636364
Lô: PHA15092301   HD: 08/2028,PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),0,0.0350877192982456,0.0
Hàng khuyến mãi không thu tiền,PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),0,0.1967213114754098,0.11267605633802817
"PREDNISON 5mg VNA,C/200",PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),0,0.0363636363636363,0.0
Dầu gội DL Nguyên Xuân dưỡng tóc 600ml KM 60ml,PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),0,0.1095890410958904,0.045454545454545456
TRIPLIXAM 5MG/1.25MG/5MG TAB 30'S,PMC Bao Cao Su Ultra thin Long Lasting N (H/10 cai),0,0.032258064516129,0.0
Procumin-E Viên nghệ ( 3 vỉ x 10 viên),LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.1639344262295081,0.08333333333333333
Apidra Solostar 300IU/3ml 5's VN,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.0333333333333333,0.0
LIFEBUOY XBC MATCHA&KHOQUA AW0319 72X90G,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.0579710144927536,0.0
BVS Diana ST Không Cánh 08-2008,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.1694915254237288,0.1111111111111111
LOSTAD HCT 50/12.5(H/30v)-VN,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.037037037037037,0.0
DG Matrix gội là đen 25ml,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.1111111111111111,0.05970149253731343
TWYNSTA 40MG/5MG TABS. B/98,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.0,0.0
LKM BOSS INTENSE 48H 50ML x 24,LiveSpo Clausy Bo Sung Men Vi Sinh (Hop 20 Ong),0,0.1724137931034483,0.0273972602739726
AGIFOVIR,LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.0425531914893617,0.0
Kẹo Himalaya Salt Mint Candy Lemon Flavour gói 15g,LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.074074074074074,0.02
( PO000307937 ),LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.04,0.031746031746031744
BVS MOLPED TN S.BANDEM CANH 35CM 3X8X6,LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.0571428571428571,0.02197802197802198
Theo PO000309206,LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.1111111111111111,0.06060606060606061
"Bông tẩm cồn Alcohol Pads Pharmacity, model B/100 (100 miếng/hôp)  PO000305157",LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.2178217821782178,0.15
"TIGER BALM RED 19,4G;",LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.0363636363636363,0.0
NovoMix 30 FlexPen B/5 (France),LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.0634920634920634,0.02531645569620253
(PO000312275),LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.04,0.031746031746031744
VENRUTINE,LIVESPO Pregmom Men Vi Sinh H.tro Tao Bon (Hop 20ong),0,0.125,0.0
THUOC NHO MAT (V.ROHTO COOL) 12 ML,LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),0,0.1724137931034483,0.05555555555555555
321209-60128-UNO Wax Vuốt Tóc Định Hình Mạnh Mẽ 80G(UNO MATTE EFFECTOR 80G),LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),0,0.1290322580645161,0.0761904761904762
Apidra Solostar 300IU/3ml 5's VN,LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),0,0.1016949152542373,0.02702702702702703
4547691239129 - Bao Cao Su Okamoto Purity 3's,LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),0,0.1159420289855072,0.07407407407407407
LiveSpo Colon  (15 ống/ hộp),LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),1,0.6415094339622641,0.6461538461538462
FOSAMAX PLUS 70MG/5600IU TAB. B/4,LiveSpo Colon Bo Sung Men Vi Sinh (Hop 15 ong),0,0.0338983050847457,0.0
KONIMAG SUSPENSION 7ML B/30,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1612903225806451,0.02564102564102564
"Siro Bé Ăn Ngon (Số lô: 1420623, NSX: 28/06/2023 - HSD: 27/06/2026)",LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.0952380952380952,0.019230769230769232
TAVANIC 500MG TABCO BL1X5 SWI 3Y VN,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.0294117647058823,0.022222222222222223
Nước rửa tay Bảo vệ khỏi vi khuẩn- Bảo vệ tối ưu Pharmacity (200ml),LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1555555555555555,0.07407407407407407
Lomexin 200 (H/1 vỉ x 6 viên),KM Gau Bong LIVESPO,0,0.0,0.0
Khẩu trang y tế Pharmacity màu trắng (PO000306950),KM Gau Bong LIVESPO,0,0.109090909090909,0.06896551724137931
AUCLANITYL 875/125 - HỘP 14 VIÊN - TIPHARCO,KM Gau Bong LIVESPO,0,0.0425531914893617,0.0
"Định tính phát hiện hCG trong nước tiểu người (Test thử nhanh hCG, Biocheck, NT, Bút, 1T/H)",KM Gau Bong LIVESPO,0,0.073170731707317,0.043010752688172046
PO000307358,KM Gau Bong LIVESPO,0,0.08,0.0
Keo HONG 87.5G (9Y21),KM Gau Bong LIVESPO,0,0.1379310344827586,0.10526315789473684
DOROCRON MR 30mg VNE H/2vỉx30viên -CSBH-2023_KHTT-00723-050526-CK15%-DMC 1,KM Gau Bong LIVESPO,0,0.054054054054054,0.0
"AGIMYCOB (METRONIDAZOL 500MG, NEOMYCINE 65.000IU, NYSTATIN 100.000IU) - HỘP 10 VIÊN - AGIMEXPHARM",LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.2586206896551724,0.16793893129770993
Magnesi -B6 v/10 h/100 t/7200,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1,0.07692307692307693
LiveSpo DIA 30 (10 ống/ hộp),LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),1,0.576271186440678,0.5789473684210527
LiveSpo DIA 30 (10 ống/ hộp),LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),1,0.576271186440678,0.5789473684210527
PO000305638,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.08,0.03225806451612903
Tăm bông VST Trẻ em Gói  55 que nhựa,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1515151515151515,0.07058823529411765
PO000306545,LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.08,0.03225806451612903
"WIT, Hộp/60 viên, Lô: WI03032260, HSD: 28/03/2025",LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1621621621621621,0.10752688172043011
OSTEOCARE (H/30 VIEN),LIVESPO Dia 30 Men Vi Sinh H.tro Tieu Chay (Hop 10ong),0,0.1454545454545454,0.14285714285714285
NovoMix 30 FlexPen B/5 (France),Spas-agi 40mg (3Vi x 10Vien),0,0.0930232558139534,0.03636363636363636
Dung dịch nhỏ mắt (V.ROHTO DRYEYE) 13ml  (Việt Nam),Spas-agi 40mg (3Vi x 10Vien),0,0.0714285714285714,0.0547945205479452
SPAS-AGI,Spas-agi 40mg (3Vi x 10Vien),1,0.4615384615384615,0.36363636363636365
SPAS-AGI,Spas-agi 40mg (3Vi x 10Vien),1,0.4615384615384615,0.36363636363636365
"Biafine (H/1 tuýp 46,5g)",Spas-agi 40mg (3Vi x 10Vien),0,0.0,0.0
ESTRACEPTIN 0.15MG TABLETS 28'S,Spas-agi 40mg (3Vi x 10Vien),0,0.0444444444444444,0.07017543859649122
ALAXAN TAB B/25BLX4,Spas-agi 40mg (3Vi x 10Vien),0,0.0,0.0
MYDOCALM 150MG T/216H/3vỉ/10Viên,Levoagi 5mg (6vi x 10vien),0,0.3111111111111111,0.3103448275862069
LEVOAGI,Levoagi 5mg (6vi x 10vien),1,0.48,0.3333333333333333
BYEBYE FEVER Super Cool H/3Tui/2Mieng  T/48H-HISAMITSU-JAPAN_1BY003-1-1T2,Levoagi 5mg (6vi x 10vien),0,0.0769230769230769,0.020833333333333332
PHOSPHALUGEL 12.38G/20G B/26 SACHETS,Levoagi 5mg (6vi x 10vien),0,0.0,0.0
DEBRIDAT TAB 100MG 30'S,Levoagi 5mg (6vi x 10vien),0,0.1081081081081081,0.1276595744680851
DOROCRON MR 30mg VNE H/2vỉx30viên -CSBH-2023_KHTT-00723-050526-CK15%-DMC 1,Ketovazol 2% (Tuyp 5g),0,0.0,0.02197802197802198
KETOVAZOL 2%,Ketovazol 2% (Tuyp 5g),1,0.75,0.6666666666666666
EN SAP KHU MUI CHARMING 40G,Ketovazol 2% (Tuyp 5g),0,0.0,0.0
4547691239129 - Bao Cao Su Okamoto Purity 3's,Ketovazol 2% (Tuyp 5g),0,0.04,0.0
FASTUM GEL 30GR 1'S,Ketovazol 2% (Tuyp 5g),0,0.0689655172413793,0.0
FEROGLOBIN B12 CAPSULES (H/30 VIEN),Ketovazol 2% (Tuyp 5g),0,0.0,0.0
YURAF (HỘP/100 VIÊN)(NSX: Korea) (Hóa đơn xuất cho PO000306925 ngày 09/01/2024),ZinC 10mg (10Vi x 10Vien) Agimexpharm,0,0.1149425287356321,0.11538461538461539
Shelf life: 3 năm kể từ ngày sản xuất,ZinC 10mg (10Vi x 10Vien) Agimexpharm,0,0.0357142857142857,0.0
Cốt thoái Vương,ZinC 10mg (10Vi x 10Vien) Agimexpharm,0,0.0,0.0
Dao cạo Vector 1UP,Aspirin 81mg (20vix10vien) Agimexpharm,0,0.0,0.0
Eyemiru 40EX (H/1 lọ 15ml),Aspirin 81mg (20vix10vien) Agimexpharm,0,0.08,0.0
ASPIRIN 81,Aspirin 81mg (20vix10vien) Agimexpharm,1,0.4,0.36363636363636365
ASPIRIN 81,Aspirin 81mg (20vix10vien) Agimexpharm,1,0.4,0.36363636363636365
Bột sủi thanh nhiệt Sensa Cools fizz-Hương Chanh 7g x 6 gói,Aspirin 81mg (20vix10vien) Agimexpharm,0,0.0769230769230769,0.0
ESPUMISAN  L 40MG/ ML 30ML 1'S,Aspirin 81mg (20vix10vien) Agimexpharm,0,0.0754716981132075,0.06557377049180328
JARDIANCE 10MG B/30,Aspirin 81mg (20vix10vien) Agimexpharm,0,0.1276595744680851,0.14814814814814814
Letdion,Agicetam 800mg (10Vi x 10Vien),0,0.0689655172413793,0.0
LIVOLIN FORTE;,Agicetam 800mg (10Vi x 10Vien),0,0.0,0.0
Novorapid FlexPen 300U/3ml B/5 (France),Agicetam 800mg (10Vi x 10Vien),0,0.1132075471698113,0.0625
AGICETAM 800,Agicetam 800mg (10Vi x 10Vien),1,0.6060606060606061,0.5555555555555556
XUẤT THEO PO000309466,Agicetam 800mg (10Vi x 10Vien),0,0.048780487804878,0.0
Siang Pure Oil Formula I loại 3cc,Agicetam 800mg (10Vi x 10Vien),0,0.0,0.0
"Urgo Burns Waterproof 10cm x 7cm, 4's",Agicetam 800mg (10Vi x 10Vien),0,0.0392156862745098,0.1
PO000280076,Vit PP 500mg (10Vi x 10Vien),0,0.0666666666666666,0.0
VIAGRA TABS 50MG 4'S,Vit PP 500mg (10Vi x 10Vien),0,0.2285714285714285,0.18604651162790697
VITPP,Vit PP 500mg (10Vi x 10Vien),1,0.3333333333333333,0.07407407407407407
MEDROL TAB 16MG 30'S,Vit PP 500mg (10Vi x 10Vien),0,0.0571428571428571,0.09302325581395349
Số PO: PO000292220,Vit PP 500mg (10Vi x 10Vien),0,0.0588235294117647,0.0
BIOLAC 500MG T/60H/10Vỉ/10v,Vit PP 500mg (10Vi x 10Vien),0,0.4390243902439024,0.44
(PO000308212),Vit PP 500mg (10Vi x 10Vien),0,0.0666666666666666,0.0
"Natri clorid 0,9% 10ml",Vit PP 500mg (10Vi x 10Vien),0,0.1111111111111111,0.13636363636363635
DUREX GEL MASSAGE ALOE 200ML,Vit PP 500mg (10Vi x 10Vien),0,0.0930232558139534,0.0784313725490196
PO000307358,Agidopa 250mg (2 Vi x 10 Vien),0,0.0,0.0
BVS MOLPED TN S.BAOVE SMCANH 8X8X6 VN,Agidopa 250mg (2 Vi x 10 Vien),0,0.0,0.031746031746031744
Số PO: PO000277568,Agidopa 250mg (2 Vi x 10 Vien),0,0.0571428571428571,0.0
Lô: PHA15092301   HD: 08/2028,Agidopa 250mg (2 Vi x 10 Vien),0,0.0975609756097561,0.0
AGIDOPA,Agidopa 250mg (2 Vi x 10 Vien),1,0.4444444444444444,0.3125
"CLAMINAT 1g VNB, H/14",Agidopa 250mg (2 Vi x 10 Vien),0,0.0,0.0
DIAMICRON MR TAB 30MG 60'S,Agidopa 250mg (2 Vi x 10 Vien),0,0.0975609756097561,0.11538461538461539
CPCN06875A - 332528 -BCDR COL SLIMSOFT FLEX CLEAN X12,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.0,0.0
BETASERC 24MG TABLETS 5X10'S,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.0,0.0
4547691783776 - Bao Cao Su Okamoto 0.01 HYDRO POLYURETHANE 4'S,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.0533333333333333,0.0
Dung Dịch Xịt Họng Nhất Nhất - Hộp x 1 chai x 20 ml,Nhat Nhat Dung Dich Xit Hong 20ml,1,0.7741935483870968,0.746268656716418
EUGICA ® COLD & FLU - 10's;,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.048780487804878,0.0
NovoMix 30 FlexPen B/5 (France),Nhat Nhat Dung Dich Xit Hong 20ml,0,0.0,0.0
Dung Dịch Xịt Họng Nhất Nhất - Hộp x 1 chai x 20 ml,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.7741935483870968,0.746268656716418
Cốt thoái Vương,Nhat Nhat Dung Dich Xit Hong 20ml,0,0.2105263157894736,0.04878048780487805
Dasbrain,PMC Nhiet Ke Pharmacity,0,0.0,0.0
BVS Diana Sensi Supernight 29cm(04)-2207,PMC Nhiet Ke Pharmacity,0,0.0,0.0
LIVERIL (H/30 VIEN),PMC Nhiet Ke Pharmacity,0,0.0625,0.0
Bao cao su Pharmacity Easy Fit hộp 3 cái (PO000306174),PMC Nhiet Ke Pharmacity,0,0.2950819672131147,0.2535211267605634
Nhiệt kế điên tử Pharmacity dùng trong y tế (PO000305157),PMC Nhiet Ke Pharmacity,1,0.5,0.4533333333333333
Tăm bông VST Trẻ em Gói 200  que nhựa,PMC Nhiet Ke Pharmacity,0,0.0434782608695652,0.03636363636363636
COVERSYL PLUS 5/1.25MG TAB ARGININE 30'S,PMC Nhiet Ke Pharmacity,0,0.04,0.0
Risdontab 2 (5vỉ x 10v),PMC Nhiet Ke Pharmacity,0,0.0,0.0
NSM LISTERINE COOL MINT 750ML,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0727272727272727,0.03225806451612903
CPTH03345A - 327647 - KDR COL CSPR COMPLE PRT 110G*24,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0,0.0
Desbebe (Hộp 1 lọ 60ml) ,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0851063829787234,0.10909090909090909
BERODUAL 10ML MDI (HFA) B/1 BT,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0,0.0
4547691239129 - Bao Cao Su Okamoto Purity 3's,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0606060606060606,0.0273972602739726
Khẩu trang y tế Pharmacity màu trắng (PO000305157),PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),1,0.5070422535211268,0.4266666666666667
Sữa chống nắng cực mạnh (Sunplay Super Block) 30 g - 8935006532687 (BARCODE),PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.2247191011235955,0.07920792079207921
PO000306196,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0,0.0
FASTUM GEL 30GR 1'S,PMC Khau Trang Y Te Mau Trang N (Hop 50 cai),0,0.0,0.0
KDR Aquafresh Fresh & Minty 100ml,PMC Bong Tam Con 30x65mm (Hop/100M),0,0.1153846153846153,0.12903225806451613
"Bông tẩm cồn Alcohol Pads Pharmacity, model B/100 (100 miếng/hôp)  PO000305157",PMC Bong Tam Con 30x65mm (Hop/100M),1,0.3448275862068966,0.34285714285714286
Urgo Durable 102's,PMC Bong Tam Con 30x65mm (Hop/100M),0,0.05,0.038461538461538464
CONCOR TAB 5MG 3X10'S,PMC Bong Tam Con 30x65mm (Hop/100M),0,0.238095238095238,0.1724137931034483
NEXIUM MUPS TAB 20MG 2X7'S,PMC Khau Trang Y Te Mau Trang N (goi 10 cai),0,0.0,0.0
Khẩu trang y tế Pharmacity màu trắng (10 cái/ gói) PO000305157,PMC Khau Trang Y Te Mau Trang N (goi 10 cai),1,0.6075949367088608,0.5882352941176471
PO000311638,PMC Khau Trang Y Te Mau Trang N (goi 10 cai),0,0.0,0.0
(PO000281140),PMC Khau Trang Y Te Mau Trang N (goi 10 cai),0,0.0,0.0
Quần PP Travel-Mate XL Nữ;5cái+1 cái cùng loại,PMC Khau Trang Y Te Mau Trang N (goi 10 cai),0,0.2727272727272727,0.23684210526315788
YASMIN TAB 1X21'S,PMC Khau Trang Y Te Mau Trang N (goi 10 cai),0,0.0,0.0
PO000277778,PMC Khau Trang 3D (5 cái/goi),0,0.0,0.0
Khẩu trang 3D mask Medi Pharmacity (5 cái/túi),PMC Khau Trang 3D (5 cái/goi),1,0.4727272727272727,0.5070422535211268
Panthenol nano bạc,PMC Khau Trang 3D (5 cái/goi),0,0.0571428571428571,0.0
"Natri Clorid 0,9% (súc miệng-500ml)",PMC Khau Trang 3D (5 cái/goi),0,0.0888888888888888,0.03333333333333333
Dạ hương Tươi Mới 100ml,PMC Khau Trang 3D (5 cái/goi),0,0.1052631578947368,0.08333333333333333
DEPAKINE CHRONO 500mg tube of 30 tabs VN,PMC Khau Trang 3D (5 cái/goi),0,0.0,0.0
ESOMEPRAZOL 20-US VNA H30v,PMC Mieng Dan Mun 20M,0,0.054054054054054,0.08695652173913043
ENERVON TAB B/10BLX10,PMC Mieng Dan Mun 20M,0,0.0606060606060606,0.0
THELIZIN,PMC Mieng Dan Mun 20M,0,0.0,0.0
NORMAGUT;250MG,PMC Mieng Dan Mun 20M,0,0.0714285714285714,0.06060606060606061
Kem rửa mặt tác động sâu (Oxy Deep Wash) 100g - 8935006531956 (BARCODE),PMC Mieng Dan Mun 20M,0,0.0289855072463768,0.023529411764705882
Nước uống Pororo hương vị sữa,PMC Mieng Dan Mun 20M,0,0.0512820512820512,0.046511627906976744
SERETIDE ACCUHALER 50/500MCG 1 x 60 DOSE,PMC Mieng Dan Mun 20M,0,0.0833333333333333,0.034482758620689655
MB497800 CICAPLAST CREAM B5+ 40ML,PMC Mieng Dan Mun 20M,0,0.0465116279069767,0.03773584905660377
AGI-CALCI,PMC Mieng Dan Mun 20M,0,0.0,0.0
320759-15288-Nước TT SK AC Water Fresh 230 mL(SK ALL CWM FORMULA FRESH A 230ML),PMC Mieng Dan Mun 20M,0,0.0779220779220779,0.023809523809523808
DAU NONG XOA BOP CON O (DANG LAN) 85ML,PMC Mieng Dan Mun 20M,0,0.1860465116279069,0.14814814814814814
"Kem xua muỗi Soffell 13 LT Mosquito Repellent, Orange Peel 60ml",PMC Mieng Dan Mun 20M,0,0.1492537313432835,0.05
KIT KAT THANH 4F 35G (F/W) - COCOA,Topbrain (Hop 6vi x 10vien),0,0.0476190476190476,0.0
PO000306726,Topbrain (Hop 6vi x 10vien),0,0.0,0.0
BILAXTEN TAB 20MG 10'S,Topbrain (Hop 6vi x 10vien),0,0.1081081081081081,0.13043478260869565
Topbrain (H/60V),Topbrain (Hop 6vi x 10vien),1,0.5806451612903226,0.46153846153846156
GALVUS MET 50MG/850MG 6X10,Topbrain (Hop 6vi x 10vien),0,0.0975609756097561,0.16326530612244897
YAZ TABS 28'S,Topbrain (Hop 6vi x 10vien),0,0.0,0.0
